algorithm,hit_rate,jfi,angle_degrees,traffic_type,num_servers,capacity,num_requests,run_id,skew_fraction,workload_mode
qlearning_balancer[lru],0.835421,0.8690101117278151,21.218479525648075,real,2,30,1000000,13,0.0,uniform
qlearning_balancer[oracle],0.846377,0.8773760341208044,20.49814462209817,real,2,30,1000000,13,0.0,uniform
qlearning_balancer[nocache],0.0,0.8541144178674251,22.45450467484436,real,2,30,1000000,13,0.0,uniform
Optimal_QLRU,0.872666,0.9999974333275076,0.091792679259308,real,2,30,1000000,14,0.0,uniform
qlearning_balancer[qlearn],0.470781,0.9998229975330537,0.7622985694584758,real,2,30,1000000,14,0.0,uniform
qlearning_balancer[lru],0.835478,0.9852150018029137,6.984081417500076,real,2,30,1000000,14,0.0,uniform
qlearning_balancer[oracle],0.848304,0.885526224422464,19.775753934881532,real,2,30,1000000,14,0.0,uniform
qlearning_balancer[nocache],0.0,0.9939213926996077,4.47162776703838,real,2,30,1000000,14,0.0,uniform
Optimal_QLRU,0.87807,0.9996972123951108,0.9970423316822666,real,2,30,1000000,16,0.0,uniform
qlearning_balancer[qlearn],0.592618,0.9994777520948678,1.3094797731995875,real,2,30,1000000,16,0.0,uniform
qlearning_balancer[lru],0.83603,0.9440005962395692,13.688428801363377,real,2,30,1000000,16,0.0,uniform
qlearning_balancer[oracle],0.847694,0.8534980089500007,22.504487138341478,real,2,30,1000000,16,0.0,uniform
qlearning_balancer[nocache],0.0,0.9229108094099858,16.119963660518717,real,2,30,1000000,16,0.0,uniform
Optimal_QLRU,0.87183,0.9999932092582325,0.14930753717500841,real,2,30,1000000,17,0.0,uniform
qlearning_balancer[qlearn],0.449406,0.9858774634052955,6.8250611211440235,real,2,30,1000000,17,0.0,uniform
qlearning_balancer[lru],0.835367,0.9862093328653994,6.74401547871272,real,2,30,1000000,17,0.0,uniform
qlearning_balancer[oracle],0.847866,0.9868614842671648,6.5819017849400945,real,2,30,1000000,17,0.0,uniform
qlearning_balancer[nocache],0.0,0.9857454576879202,6.8570368729740325,real,2,30,1000000,17,0.0,uniform
Optimal_QLRU,0.877086,0.99960672723789,1.1363131609071266,real,2,30,1000000,18,0.0,uniform
qlearning_balancer[qlearn],0.581592,0.9778662688166223,8.555890227470917,real,2,30,1000000,18,0.0,uniform
qlearning_balancer[lru],0.834828,0.9924115779631661,4.997458239775338,real,2,30,1000000,18,0.0,uniform
qlearning_balancer[oracle],0.846844,0.9494733523265391,12.990020095512863,real,2,30,1000000,18,0.0,uniform
qlearning_balancer[nocache],0.0,0.7563772489574015,29.576259864807557,real,2,30,1000000,18,0.0,uniform
Optimal_QLRU,0.879365,0.9996827596821679,1.020562921754063,real,2,30,1000000,19,0.0,uniform
qlearning_balancer[qlearn],0.513406,0.9992326064566207,1.5874032468460098,real,2,30,1000000,19,0.0,uniform
qlearning_balancer[lru],0.835405,0.9375734405069694,14.468818142893085,real,2,30,1000000,19,0.0,uniform
